Date,Open,High,Low,Close,Adj Close,Volume
2016-12-01,79.669998,81.900002,79.669998,81.379997,73.342690,5055800
2016-12-02,81.489998,81.910004,81.250000,81.690002,73.622078,2369200
2016-12-05,82.199997,82.410004,81.739998,81.949997,73.856392,1174000
2016-12-06,81.980003,82.580002,81.739998,82.419998,74.279968,1393800
2016-12-07,82.540001,83.739998,82.419998,83.699997,75.433563,1488100
2016-12-08,83.849998,85.070000,83.849998,84.709999,76.343811,1639100
2016-12-09,84.470001,85.139999,84.470001,85.000000,76.605171,755100
2016-12-12,85.010002,85.290001,84.669998,84.860001,76.478996,552800
2016-12-13,85.099998,85.660004,85.010002,85.279999,76.857521,679300
2016-12-14,85.180000,85.400002,83.760002,83.879997,75.595779,745400
2016-12-15,83.239998,83.889999,83.209999,83.650002,75.388496,552700
2016-12-16,83.830002,83.830002,83.099998,83.180000,74.964920,526800
2016-12-19,83.040001,83.300003,82.849998,82.940002,74.748627,418600
2016-12-20,83.309998,83.820000,83.190002,83.550003,75.298378,564100
2016-12-21,83.559998,83.610001,83.250000,83.440002,75.199242,418700
2016-12-22,83.180000,83.360001,82.510002,83.180000,76.095779,626000
2016-12-23,82.040001,82.110001,81.820000,81.930000,74.952232,276900
2016-12-27,82.010002,82.440002,81.820000,81.970001,74.988838,232200
2016-12-28,81.980003,81.980003,81.480003,81.750000,74.787567,374700
2016-12-29,81.709999,82.059998,81.529999,81.809998,74.842445,368300
2016-12-30,82.110001,82.150002,81.459999,81.599998,74.650337,334200
2017-01-03,81.839996,82.459999,81.839996,82.459999,75.437096,752000
2017-01-04,83.129997,84.070000,83.099998,83.930000,76.781906,644700
2017-01-05,84.000000,84.730003,83.860001,84.440002,77.248466,500100
2017-01-06,84.650002,84.720001,84.330002,84.379997,77.193573,318100
2017-01-09,84.180000,84.500000,83.589996,84.139999,76.974014,243600
2017-01-10,84.230003,84.279999,83.559998,83.690002,76.562347,430900
2017-01-11,83.669998,84.279999,83.230003,84.279999,77.102081,592100
2017-01-12,84.540001,84.779999,83.739998,84.419998,77.230171,332700
2017-01-13,84.459999,85.089996,84.459999,84.680000,77.468033,319600
2017-01-17,84.750000,84.830002,84.139999,84.529999,77.330795,373800
2017-01-18,84.529999,84.750000,83.279999,83.519997,76.406822,347600
2017-01-19,83.519997,83.720001,83.040001,83.660004,76.534897,305800
2017-01-20,83.580002,84.120003,83.449997,83.919998,76.772751,327700
2017-01-23,83.779999,83.980003,83.320000,83.849998,76.708717,258500
2017-01-24,83.980003,85.180000,83.510002,85.019997,77.779076,507400
2017-01-25,85.449997,86.190002,85.410004,86.019997,78.693893,529200
2017-01-26,86.019997,86.430000,85.709999,86.290001,78.940903,301600
2017-01-27,86.080002,86.410004,85.949997,86.150002,78.812836,203100
2017-01-30,85.889999,85.959999,85.300003,85.550003,78.263931,360300
2017-01-31,85.839996,86.169998,84.639999,85.199997,77.943741,538500
2017-02-01,85.410004,85.860001,84.730003,85.849998,78.538376,443600
2017-02-02,86.050003,86.120003,85.349998,85.709999,78.410309,260600
2017-02-03,86.040001,87.169998,85.930000,86.660004,79.279404,445200
2017-02-06,86.370003,86.599998,85.900002,86.540001,79.169609,194400
2017-02-07,86.220001,86.620003,85.910004,86.510002,79.142166,257600
2017-02-08,86.610001,86.639999,85.889999,86.529999,79.160461,449800
2017-02-09,86.910004,87.620003,86.669998,87.209999,79.782555,380500
2017-02-10,87.629997,88.129997,87.239998,87.919998,80.432083,390900
2017-02-13,88.209999,88.550003,88.180000,88.300003,80.779724,294700
2017-02-14,88.500000,88.790001,88.230003,88.610001,81.063316,355000
2017-02-15,88.570000,89.070000,88.330002,88.989998,81.410957,289400
2017-02-16,89.199997,89.440002,88.980003,89.089996,81.502441,317100
2017-02-17,88.769997,89.029999,88.559998,88.959999,81.383499,356300
2017-02-21,88.849998,89.709999,88.690002,89.459999,81.840919,343900
2017-02-22,89.250000,89.900002,89.139999,89.900002,82.243454,382900
2017-02-23,91.669998,92.220001,90.440002,91.099998,83.341255,788600
2017-02-24,90.800003,91.250000,90.019997,90.430000,82.728317,660200
2017-02-27,90.430000,90.639999,89.610001,90.040001,82.371536,711000
2017-02-28,89.559998,89.750000,87.980003,88.000000,80.505272,521900
2017-03-01,89.000000,89.000000,88.220001,88.800003,81.237144,540500
2017-03-02,88.879997,89.180000,88.290001,88.830002,81.264580,513400
2017-03-03,88.790001,89.180000,88.500000,89.139999,81.548180,340200
2017-03-06,88.709999,89.360001,88.349998,89.180000,81.584763,312900
2017-03-07,88.949997,89.620003,88.769997,89.300003,81.694557,260800
2017-03-08,89.339996,89.650002,88.760002,88.820000,81.255432,466300
2017-03-09,88.790001,89.059998,88.389999,88.660004,81.109062,369000
2017-03-10,89.199997,89.370003,88.080002,88.620003,81.072464,647300
2017-03-13,88.669998,89.050003,88.480003,88.510002,80.971832,460200
2017-03-14,88.279999,88.379997,87.820000,88.320000,80.798019,479000
2017-03-15,88.419998,88.699997,87.699997,88.599998,81.054169,582400
2017-03-16,88.610001,89.180000,88.480003,88.529999,80.990128,355100
2017-03-17,88.559998,89.089996,87.989998,88.190002,80.679092,306400
2017-03-20,88.070000,88.150002,87.510002,87.720001,80.249115,422100
2017-03-21,88.419998,88.849998,86.879997,87.010002,79.599586,953300
2017-03-22,86.559998,87.180000,85.709999,87.080002,79.663628,540300
2017-03-23,86.959999,88.529999,86.839996,88.330002,80.807167,589500
2017-03-24,87.360001,87.540001,86.430000,86.680000,80.454453,481800
2017-03-27,86.139999,87.050003,85.830002,86.930000,80.686508,440400
2017-03-28,86.930000,87.820000,86.930000,87.660004,81.364075,349900
2017-03-29,87.699997,87.970001,87.459999,87.919998,81.605400,365500
2017-03-30,87.839996,87.849998,84.720001,85.309998,79.182846,6680100
2017-03-31,85.839996,86.730003,85.660004,86.209999,80.018211,2532000
2017-04-03,86.019997,86.449997,85.050003,86.419998,80.213127,910600
2017-04-04,85.989998,86.589996,85.699997,86.459999,80.250259,661400
2017-04-05,87.010002,87.040001,85.529999,85.540001,79.396332,665400
2017-04-06,85.709999,86.379997,85.260002,86.110001,79.925392,936900
2017-04-07,86.160004,86.559998,85.940002,86.169998,79.981079,655400
2017-04-10,86.250000,86.720001,85.769997,86.099998,79.916122,683400
2017-04-11,86.099998,86.230003,85.180000,86.150002,79.962532,1093800
2017-04-12,86.239998,86.279999,85.160004,85.419998,79.284950,1021300
2017-04-13,85.269997,85.519997,84.139999,84.160004,78.115448,759500
2017-04-17,84.349998,85.099998,84.320000,84.790001,78.700195,907900
2017-04-18,84.459999,84.459999,83.089996,83.820000,77.799873,802300
2017-04-19,83.940002,84.239998,82.900002,82.949997,76.992348,646500
2017-04-20,83.110001,83.690002,82.930000,83.489998,77.493568,698300
2017-04-21,83.410004,83.669998,82.750000,82.849998,76.899536,484200
2017-04-24,84.089996,84.260002,83.680000,83.690002,77.679207,667000
2017-04-25,83.809998,83.879997,83.500000,83.570000,77.567818,895000
2017-04-26,83.650002,83.650002,81.220001,81.529999,75.674339,1572000
2017-04-27,81.620003,81.800003,79.690002,80.610001,74.820412,2028600
2017-04-28,80.610001,81.320000,80.309998,80.830002,75.024620,1142300
2017-05-01,81.180000,81.330002,80.040001,80.160004,74.402733,1172900
2017-05-02,80.019997,80.080002,79.300003,79.570000,73.855110,1177900
2017-05-03,79.389999,79.650002,79.180000,79.580002,73.864395,1024400
2017-05-04,79.389999,79.480003,77.949997,78.070000,72.462845,5548200
2017-05-05,78.320000,79.709999,78.190002,79.570000,73.855110,2316000
2017-05-08,79.820000,80.239998,79.320000,79.529999,73.817986,2024900
2017-05-09,79.510002,79.800003,78.680000,78.940002,73.270363,1725200
2017-05-10,79.019997,79.839996,78.800003,79.599998,73.882957,1286400
2017-05-11,78.720001,78.889999,77.949997,78.379997,72.750580,2360400
2017-05-12,78.279999,78.510002,77.629997,78.110001,72.499969,1848400
2017-05-15,78.730003,79.209999,78.570000,79.040001,73.363174,1164800
2017-05-16,79.449997,79.550003,78.699997,78.849998,73.186829,1059300
2017-05-17,78.139999,78.349998,77.629997,77.970001,72.370026,1160100
2017-05-18,77.510002,78.690002,77.199997,77.919998,72.323624,1104200
2017-05-19,78.300003,79.120003,78.180000,78.860001,73.196098,834800
2017-05-22,79.160004,79.349998,78.900002,78.959999,73.288918,476500
2017-05-23,79.690002,79.709999,79.099998,79.169998,73.483833,909200
2017-05-24,79.220001,79.309998,78.239998,79.220001,73.530251,1153500
2017-05-25,79.800003,79.919998,78.000000,78.080002,72.472130,1068000
2017-05-26,78.129997,78.349998,77.940002,78.290001,72.667046,769000
2017-05-30,78.370003,78.610001,78.040001,78.230003,72.611359,835800
2017-05-31,78.180000,78.269997,77.330002,78.070000,72.462845,1301900
2017-06-01,78.379997,78.510002,77.680000,78.150002,72.537102,1258400
2017-06-02,78.110001,78.830002,77.650002,78.250000,72.629921,925000
2017-06-05,78.339996,78.540001,77.570000,78.279999,72.657761,727500
2017-06-06,78.129997,78.269997,77.690002,78.190002,72.574234,545300
2017-06-07,78.309998,78.459999,77.379997,77.610001,72.035889,845500
2017-06-08,77.830002,78.379997,77.669998,78.089996,72.481400,959200
2017-06-09,78.309998,80.120003,78.269997,79.790001,74.059311,1058100
2017-06-12,79.800003,80.540001,79.010002,80.070000,74.319199,820700
2017-06-13,80.870003,80.900002,79.820000,80.160004,74.402733,745500
2017-06-14,80.220001,80.260002,79.489998,79.709999,73.985054,942800
2017-06-15,79.139999,79.949997,78.790001,79.839996,74.105721,674900
2017-06-16,79.860001,80.660004,79.300003,80.639999,74.848267,1091700
2017-06-19,80.910004,81.290001,80.629997,80.800003,74.996773,948000
2017-06-20,80.610001,80.639999,80.000000,80.019997,74.272797,690100
2017-06-21,80.120003,80.129997,79.139999,79.230003,73.539536,1346900
2017-06-22,79.650002,81.209999,79.589996,80.949997,75.135994,1586300
2017-06-23,80.860001,81.629997,80.559998,80.639999,74.848267,13259800
2017-06-26,80.230003,80.599998,78.849998,79.139999,74.631355,4239800
2017-06-27,79.660004,79.919998,79.370003,79.720001,75.178314,1762000
2017-06-28,80.290001,81.699997,80.279999,81.589996,76.941780,1393800
2017-06-29,82.260002,82.279999,80.900002,81.370003,76.734322,884200
2017-06-30,81.699997,81.989998,80.739998,81.160004,76.536293,994400
2017-07-03,81.220001,81.980003,81.190002,81.750000,77.092667,277700
2017-07-05,81.750000,82.089996,81.110001,81.870003,77.205841,1022700
2017-07-06,82.050003,82.489998,81.830002,81.940002,77.271851,613200
2017-07-07,82.430000,82.500000,81.510002,82.260002,77.573624,480300
2017-07-10,82.269997,82.680000,81.760002,82.300003,77.611336,825300
2017-07-11,82.419998,82.419998,81.699997,82.330002,77.639633,558400
2017-07-12,82.650002,84.540001,82.550003,84.300003,79.497398,833800
2017-07-13,84.489998,85.050003,84.209999,84.839996,80.006622,767900
2017-07-14,84.820000,85.599998,84.690002,85.470001,80.600739,866800
2017-07-17,85.480003,85.730003,84.930000,85.029999,80.185806,590700
2017-07-18,85.570000,85.730003,84.620003,85.239998,80.383842,758400
2017-07-19,85.580002,86.650002,85.410004,86.610001,81.675797,992500
2017-07-20,86.680000,87.300003,86.680000,86.779999,81.836113,483500
2017-07-21,86.610001,86.820000,86.099998,86.290001,81.374031,327700
2017-07-24,86.440002,86.459999,85.930000,86.160004,81.251434,439000
2017-07-25,86.730003,86.790001,85.889999,86.000000,81.100555,843400
2017-07-26,85.970001,86.410004,85.660004,86.139999,81.232567,404300
2017-07-27,86.230003,86.230003,85.169998,85.430000,80.563019,733000
2017-07-28,85.980003,86.599998,85.709999,86.529999,81.600349,797600
2017-07-31,86.620003,87.150002,86.300003,86.839996,81.892693,1150400
2017-08-01,87.120003,87.199997,85.949997,86.220001,81.308014,399400
2017-08-02,86.169998,86.360001,85.690002,86.239998,81.326866,426200
2017-08-03,86.059998,86.610001,85.949997,86.089996,81.185417,359600
2017-08-04,86.300003,86.309998,85.559998,85.730003,80.845932,277700
2017-08-07,85.730003,86.040001,85.580002,85.959999,81.062828,294900
2017-08-08,85.849998,86.389999,85.720001,86.239998,81.326866,410400
2017-08-09,85.629997,85.870003,85.230003,85.389999,80.525299,304600
2017-08-10,85.239998,85.419998,83.790001,83.949997,79.167336,584400
2017-08-11,84.059998,84.400002,83.480003,84.160004,79.365372,455200
2017-08-14,84.720001,85.449997,84.300003,84.589996,79.770874,353100
2017-08-15,84.739998,84.739998,84.050003,84.339996,79.535118,436700
2017-08-16,84.660004,84.889999,84.379997,84.739998,79.912323,340000
2017-08-17,84.589996,85.029999,84.150002,84.180000,79.384239,290100
2017-08-18,84.580002,85.139999,84.139999,84.949997,80.110359,482200
2017-08-21,85.070000,85.309998,84.809998,84.910004,80.072655,339200
2017-08-22,85.250000,85.449997,84.699997,84.739998,79.912323,342000
2017-08-23,84.489998,86.040001,84.489998,85.839996,80.949654,459100
2017-08-24,86.800003,86.800003,84.050003,84.349998,79.544540,728200
2017-08-25,84.680000,85.209999,84.169998,84.879997,80.044357,518100
2017-08-28,85.070000,85.070000,84.220001,84.389999,79.582275,308500
2017-08-29,84.099998,84.250000,83.320000,83.510002,78.752411,407700
2017-08-30,83.379997,83.489998,83.019997,83.349998,78.601517,337700
2017-08-31,83.940002,84.150002,83.470001,83.959999,79.176765,469300
2017-09-01,84.610001,84.940002,84.250000,84.599998,79.780304,424100
2017-09-05,84.510002,84.570000,83.870003,84.089996,79.299362,712300
2017-09-06,84.779999,86.070000,84.059998,85.889999,80.996811,877200
2017-09-07,86.239998,86.699997,86.190002,86.459999,81.534332,652900
2017-09-08,86.480003,86.779999,86.320000,86.660004,81.722954,389800
2017-09-11,87.000000,87.529999,86.980003,87.510002,82.524529,274900
2017-09-12,87.570000,87.779999,87.220001,87.550003,82.562248,367900
2017-09-13,87.550003,88.070000,87.480003,87.919998,82.911156,718500
2017-09-14,87.919998,88.220001,87.769997,88.220001,83.194069,269500
2017-09-15,88.339996,88.400002,87.669998,87.900002,82.892311,446400
2017-09-18,88.139999,88.169998,87.040001,87.269997,82.298187,472600
2017-09-19,87.489998,87.949997,87.389999,87.739998,82.741417,495500
2017-09-20,87.989998,88.230003,87.050003,87.480003,82.496231,551300
2017-09-21,87.570000,88.309998,87.430000,88.150002,83.128059,315200
2017-09-22,88.239998,88.919998,88.239998,88.760002,83.703316,511500
2017-09-25,88.720001,89.269997,88.720001,88.910004,83.844765,390400
2017-09-26,89.129997,89.309998,88.660004,88.949997,83.882484,650500
2017-09-27,87.830002,88.139999,87.250000,87.349998,83.595383,785900
2017-09-28,87.129997,88.000000,87.129997,87.709999,83.939903,529900
2017-09-29,87.699997,87.989998,87.489998,87.519997,83.758072,474900
2017-10-02,87.430000,88.150002,87.419998,87.919998,84.140877,457300
2017-10-03,87.910004,88.730003,87.900002,88.730003,84.916069,359300
2017-10-04,88.779999,88.949997,88.589996,88.900002,85.078751,317400
2017-10-05,88.510002,88.650002,88.250000,88.449997,84.648094,331400
2017-10-06,88.419998,88.589996,88.099998,88.540001,84.734230,346800
2017-10-09,88.730003,88.730003,87.989998,87.989998,84.207870,238400
2017-10-10,88.690002,89.419998,88.690002,89.190002,85.356293,397500
2017-10-11,89.250000,90.180000,89.250000,90.099998,86.227173,564800
2017-10-12,89.949997,90.010002,89.639999,89.720001,85.863510,343100
2017-10-13,89.809998,90.029999,89.599998,89.940002,86.074043,286100
2017-10-16,89.930000,90.010002,89.459999,89.669998,85.815651,290500
2017-10-17,89.669998,89.769997,89.169998,89.720001,85.863510,578100
2017-10-18,89.910004,90.720001,89.830002,90.540001,86.648262,812300
2017-10-19,90.010002,90.589996,90.010002,90.339996,86.456856,409300
2017-10-20,90.010002,90.010002,89.129997,89.220001,85.385002,386000
2017-10-23,89.320000,89.449997,89.070000,89.129997,85.298859,290200
2017-10-24,89.190002,90.019997,89.000000,89.889999,86.026192,876400
2017-10-25,90.370003,90.410004,88.389999,88.790001,84.973480,1678300
2017-10-26,88.889999,89.110001,87.949997,88.040001,84.255722,528800
2017-10-27,87.879997,88.300003,87.209999,88.269997,84.475822,341300
2017-10-30,88.239998,88.800003,88.180000,88.599998,84.791649,311400
2017-10-31,88.250000,88.360001,87.980003,88.050003,84.265289,407800
2017-11-01,88.269997,88.589996,88.059998,88.279999,84.485405,300300
2017-11-02,88.419998,88.849998,88.410004,88.790001,84.973480,261400
2017-11-03,89.279999,89.440002,89.019997,89.400002,85.557259,259500
2017-11-06,89.400002,90.220001,89.370003,90.129997,86.255882,233000
2017-11-07,89.480003,89.870003,89.309998,89.760002,85.901787,269800
2017-11-08,90.000000,90.070000,89.709999,90.029999,86.160179,223300
2017-11-09,89.860001,90.239998,89.779999,89.980003,86.112335,506000
2017-11-10,90.010002,90.089996,89.220001,89.459999,85.614685,208600
2017-11-13,89.019997,89.019997,88.260002,88.849998,85.030899,287200
2017-11-14,88.589996,88.830002,88.180000,88.400002,84.600250,255800
2017-11-15,87.730003,88.449997,87.610001,88.379997,84.581100,293700
2017-11-16,88.540001,89.699997,88.540001,89.519997,85.672096,664300
2017-11-17,89.360001,90.589996,89.230003,90.160004,86.284592,1097400
2017-11-20,90.160004,90.309998,89.690002,89.839996,85.978340,465100
2017-11-21,90.000000,90.389999,89.730003,89.790001,85.930496,308100
2017-11-22,90.099998,90.400002,89.849998,90.290001,86.409012,274800
2017-11-24,90.260002,90.730003,90.180000,90.480003,86.590851,88700
2017-11-27,90.629997,90.849998,89.959999,90.040001,86.169762,338300
2017-11-28,90.040001,90.089996,89.180000,89.779999,85.920921,413600
2017-11-29,89.669998,89.760002,88.720001,89.279999,85.442429,579900
2017-11-30,90.150002,92.050003,90.000000,91.760002,87.815826,1001100
2017-12-01,92.650002,95.730003,92.529999,95.470001,91.366348,1418200
2017-12-04,96.220001,96.639999,94.639999,94.750000,90.677299,521700
2017-12-05,93.839996,95.360001,93.720001,94.050003,90.007393,601100
2017-12-06,94.089996,94.500000,92.889999,93.010002,89.012100,392600
2017-12-07,92.709999,93.160004,92.379997,93.010002,89.012100,331700
2017-12-08,93.279999,93.309998,92.790001,93.000000,89.002518,225700
2017-12-11,93.000000,93.309998,92.830002,93.150002,89.146072,227500
2017-12-12,93.360001,93.650002,93.050003,93.430000,89.414040,244900
2017-12-13,93.559998,94.000000,93.339996,93.529999,89.509743,402200
2017-12-14,93.660004,94.059998,93.150002,93.860001,89.825562,333900
2017-12-15,93.900002,93.970001,92.669998,92.720001,88.734558,533500
2017-12-18,93.199997,93.870003,93.000000,93.570000,89.548019,359400
2017-12-19,93.870003,94.919998,93.730003,94.510002,90.447617,389700
2017-12-20,95.089996,95.300003,94.629997,95.190002,91.098389,854100
2017-12-21,95.879997,97.300003,95.879997,96.910004,92.744453,547900
2017-12-22,96.800003,96.889999,96.489998,96.769997,92.610466,274000
2017-12-26,97.099998,97.260002,96.430000,96.660004,92.505203,259800
2017-12-27,95.660004,96.540001,95.660004,96.339996,93.455856,480300
2017-12-28,96.519997,97.410004,96.519997,97.330002,94.416222,534900
2017-12-29,97.349998,97.750000,97.209999,97.410004,94.493835,275000
2018-01-02,97.669998,98.059998,97.330002,97.879997,94.949760,340200
2018-01-03,97.940002,98.400002,97.849998,98.120003,95.182579,343100
2018-01-04,98.290001,99.480003,98.129997,99.059998,96.094429,355600
2018-01-05,99.800003,100.010002,99.519997,99.879997,96.889877,294300
2018-01-08,99.900002,99.900002,99.150002,99.470001,96.492165,290400
2018-01-09,99.550003,99.589996,98.839996,99.080002,96.113838,302900
2018-01-10,99.000000,99.180000,97.730003,98.160004,95.221375,420600
2018-01-11,98.370003,98.550003,97.900002,98.209999,95.269875,341400
2018-01-12,98.339996,98.660004,97.959999,98.620003,95.667610,347800
2018-01-16,98.959999,98.959999,98.040001,98.440002,95.492996,424000
2018-01-17,98.760002,99.650002,97.839996,99.040001,96.075027,359600
2018-01-18,99.050003,99.050003,98.209999,98.480003,95.531799,357800
2018-01-19,98.580002,98.699997,97.870003,97.949997,95.017662,437900
2018-01-22,98.430000,98.800003,98.000000,98.209999,95.269875,336700
2018-01-23,98.080002,98.519997,97.190002,98.449997,95.502693,359400
2018-01-24,99.379997,99.379997,98.169998,99.099998,96.133240,286700
2018-01-25,99.339996,99.529999,98.360001,98.629997,95.677299,288800
2018-01-26,98.769997,99.080002,98.370003,98.779999,95.822815,201300
2018-01-29,98.620003,98.820000,98.269997,98.589996,95.638504,319800
2018-01-30,98.540001,98.839996,98.250000,98.650002,95.696709,303700
2018-01-31,99.050003,99.239998,98.589996,99.019997,96.055626,325000
2018-02-01,98.690002,98.809998,98.250000,98.660004,95.706413,237700
2018-02-02,97.820000,97.839996,95.739998,95.800003,92.932030,478400
2018-02-05,94.690002,94.750000,92.089996,92.330002,89.565910,707900
2018-02-06,90.970001,93.150002,90.010002,92.809998,90.031540,614600
2018-02-07,93.000000,93.199997,92.449997,92.699997,89.924828,356300
2018-02-08,93.029999,93.029999,90.150002,90.160004,87.460869,485900
2018-02-09,90.570000,90.570000,89.120003,90.180000,87.480270,486100
2018-02-12,91.010002,91.529999,90.150002,90.989998,88.266022,367200
2018-02-13,90.800003,91.419998,90.510002,91.059998,88.333923,266600
2018-02-14,90.699997,92.629997,90.139999,92.400002,89.633812,408600
2018-02-15,92.779999,93.089996,91.660004,92.410004,89.643517,315200
2018-02-16,91.989998,92.199997,91.480003,91.570000,88.828659,287100
2018-02-20,91.070000,91.580002,90.720001,90.879997,88.159317,501800
2018-02-21,91.250000,92.300003,91.199997,91.750000,89.003273,603600
2018-02-22,93.839996,94.160004,91.349998,92.029999,89.274887,806200
2018-02-23,93.070000,94.059998,92.750000,93.959999,91.147110,557300
2018-02-26,94.080002,94.080002,93.110001,93.739998,90.933701,357300
2018-02-27,93.500000,93.940002,93.190002,93.430000,90.632980,335100
2018-02-28,93.650002,93.720001,91.250000,91.250000,88.518242,501400
2018-03-01,91.419998,91.620003,90.519997,91.040001,88.314529,459600
2018-03-02,90.309998,90.379997,89.459999,89.739998,87.053444,643200
2018-03-05,88.720001,89.809998,88.610001,89.589996,86.907928,453200
2018-03-06,90.290001,90.739998,90.000000,90.690002,87.975006,384600
2018-03-07,89.760002,90.959999,89.730003,90.629997,87.916801,347800
2018-03-08,90.820000,91.379997,90.599998,91.220001,88.489143,379600
2018-03-09,92.139999,92.209999,91.220001,92.050003,89.294296,329900
2018-03-12,92.059998,92.459999,91.760002,91.959999,89.206985,282900
2018-03-13,92.070000,92.239998,90.860001,90.949997,88.227219,345000
2018-03-14,91.470001,91.639999,90.970001,91.199997,88.469734,293700
2018-03-15,91.139999,91.169998,90.040001,90.209999,87.509377,436100
2018-03-16,90.150002,90.550003,89.510002,89.559998,86.878830,567400
2018-03-19,89.519997,89.989998,89.089996,89.559998,86.878830,436900
2018-03-20,89.730003,90.050003,89.410004,89.790001,87.101944,496000
2018-03-21,90.529999,91.839996,90.309998,91.339996,88.605545,1326800
2018-03-22,91.099998,91.099998,89.500000,89.790001,87.101944,993600
2018-03-23,90.400002,90.730003,88.459999,88.589996,85.937866,568100
2018-03-26,89.320000,89.320000,88.279999,88.980003,86.316200,491300
2018-03-27,88.120003,88.440002,87.290001,87.650002,86.316200,675600
2018-03-28,87.500000,88.330002,86.930000,87.360001,86.030609,513200
2018-03-29,87.800003,88.370003,87.440002,88.279999,86.936607,414400
2018-04-02,88.279999,88.279999,86.639999,87.330002,86.001068,407000
2018-04-03,87.860001,88.269997,87.379997,87.790001,86.454071,400900
2018-04-04,86.800003,87.750000,86.169998,87.540001,86.207870,420100
2018-04-05,87.959999,88.690002,87.550003,88.570000,87.222198,453000
2018-04-06,88.010002,88.459999,86.930000,87.269997,85.941978,366700
2018-04-09,87.559998,88.779999,87.330002,88.110001,86.769196,313800
2018-04-10,89.050003,89.239998,88.650002,88.779999,87.429001,274700
2018-04-11,88.629997,88.730003,88.150002,88.330002,86.985855,249300
2018-04-12,88.230003,88.410004,87.839996,87.959999,86.621483,307000
2018-04-13,88.540001,88.540001,87.209999,87.370003,86.040459,329200
2018-04-16,87.930000,88.000000,87.480003,87.820000,86.483612,238400
2018-04-17,88.180000,88.660004,88.059998,88.099998,86.759346,277700
2018-04-18,88.260002,88.669998,87.570000,87.779999,86.444221,222900
2018-04-19,87.910004,88.070000,87.089996,87.250000,85.922287,227000
2018-04-20,87.050003,87.230003,86.440002,86.540001,85.223091,318400
2018-04-23,86.330002,86.459999,85.940002,86.180000,84.868568,345000
2018-04-24,86.529999,86.599998,85.769997,85.980003,84.671616,321900
2018-04-25,85.660004,86.410004,85.550003,86.300003,84.986748,274700
2018-04-26,86.519997,87.669998,86.510002,86.949997,85.626846,294800
2018-04-27,86.970001,87.410004,86.959999,87.250000,85.922287,186000
2018-04-30,87.449997,87.680000,87.040001,87.050003,85.725334,260800
2018-05-01,86.940002,87.250000,86.459999,87.150002,85.823807,325400
2018-05-02,87.160004,87.519997,86.870003,86.989998,85.666237,201900
2018-05-03,86.989998,87.279999,86.269997,87.180000,85.853348,249700
2018-05-04,86.720001,87.699997,86.690002,87.500000,86.168480,202800
2018-05-07,87.639999,88.110001,87.459999,87.940002,86.601784,169000
2018-05-08,87.709999,87.839996,87.250000,87.839996,86.503304,200500
2018-05-09,88.269997,88.820000,87.709999,88.739998,87.389610,359700
2018-05-10,89.370003,90.099998,89.279999,89.930000,88.561501,243800
2018-05-11,90.050003,90.190002,89.809998,90.019997,88.650131,269300
2018-05-14,90.190002,91.000000,90.190002,90.730003,89.349335,198700
2018-05-15,90.080002,90.839996,89.910004,90.550003,89.172073,219000
2018-05-16,90.720001,91.379997,90.639999,91.199997,89.812172,195200
2018-05-17,91.139999,91.510002,90.800003,91.110001,89.723549,161000
2018-05-18,90.650002,90.660004,90.000000,90.320000,88.945564,199100
2018-05-21,90.750000,91.150002,90.370003,90.949997,89.565979,139800
2018-05-22,91.230003,91.820000,91.190002,91.279999,89.890961,364000
2018-05-23,90.570000,91.209999,88.459999,89.559998,88.197128,777200
2018-05-24,89.570000,89.570000,88.620003,89.300003,87.941093,357600
2018-05-25,88.720001,89.040001,88.349998,88.550003,87.202507,210100
2018-05-29,87.599998,87.730003,86.239998,86.680000,85.360962,494900
2018-05-30,87.500000,87.900002,86.980003,87.720001,86.385132,238200
2018-05-31,87.650002,87.650002,86.830002,87.309998,85.981369,363200
2018-06-01,87.699997,87.699997,86.709999,87.260002,85.932137,199400
2018-06-04,87.680000,88.010002,87.040001,87.269997,85.941978,230000
2018-06-05,87.239998,87.389999,86.800003,87.230003,85.902596,179500
2018-06-06,88.220001,88.839996,88.000000,88.449997,87.104019,313000
2018-06-07,88.680000,89.059998,88.220001,88.410004,87.064636,200200
2018-06-08,88.500000,89.099998,88.320000,89.070000,87.714592,281900
2018-06-11,88.379997,89.099998,88.370003,88.550003,87.202507,436700
2018-06-12,88.540001,88.790001,88.339996,88.529999,87.182808,201300
2018-06-13,88.610001,89.309998,88.610001,89.129997,87.773674,328000
2018-06-14,89.339996,89.339996,87.970001,88.000000,86.660873,242700
2018-06-15,87.610001,87.690002,87.169998,87.290001,85.961678,296900
2018-06-18,87.080002,87.559998,87.000000,87.480003,86.148788,208900
2018-06-19,86.860001,87.309998,86.669998,86.959999,85.636696,253400
2018-06-20,87.070000,87.800003,87.070000,87.599998,86.266960,187700
2018-06-21,87.709999,88.059998,87.529999,87.860001,86.523003,197600
2018-06-22,87.900002,88.660004,87.900002,88.580002,87.232048,226000
2018-06-25,88.349998,88.360001,86.910004,87.160004,85.833656,315700
2018-06-26,87.330002,87.919998,87.000000,87.400002,86.070007,354300
2018-06-27,86.129997,86.629997,85.470001,85.639999,85.639999,308500
2018-06-28,85.769997,86.089996,85.559998,85.989998,85.989998,187200
2018-06-29,86.699997,87.070000,86.470001,86.919998,86.919998,266500
2018-07-02,86.570000,86.809998,85.949997,86.610001,86.610001,268200
